 Date__(UT)__HR:MN, , , hEcl-Lon,hEcl-Lat,      PlAng,  Tru_Anom,  App_Lon_Sun,
*******************************************************************************
$$SOE
 1902-Nov-12 00:00, , ,  50.0282,  0.0103,    0.00668,  304.9952,  228.6635685,
 1902-Nov-17 00:00, , ,  55.0626,  0.0111,    0.00674,  310.2965,  233.6990111,
 1902-Nov-22 00:00, , ,  60.1085,  0.0117,    0.00682,  318.0638,  238.7500627,
 1902-Nov-27 00:00, , ,  65.1663,  0.0120,    0.00688,  324.3413,  243.8101427,
 1902-Dec-02 00:00, , ,  70.2341,  0.0122,    0.00693,  328.4548,  248.8756627,
 1902-Dec-07 00:00, , ,  75.3093,  0.0124,    0.00697,  331.7210,  253.9465499,
 1902-Dec-12 00:00, , ,  80.3896,  0.0127,    0.00702,  335.8512,  259.0250895,
 1902-Dec-17 00:00, , ,  85.4743,  0.0129,    0.00709,  342.4007,  264.1144611,
 1902-Dec-22 00:00, , ,  90.5642,  0.0128,    0.00715,  349.0567,  269.2092789,
 1902-Dec-27 00:00, , ,  95.6592,  0.0124,    0.00720,  353.8099,  274.3036680,
 1903-Jan-01 00:00, , , 100.7569,  0.0121,    0.00724,  357.5923,  279.3973512,
 1903-Jan-06 00:00, , , 105.8545,  0.0119,    0.00729,    1.7923,  284.4915583,
 1903-Jan-11 00:00, , , 110.9495,  0.0116,    0.00734,    7.7386,  289.5882459,
 1903-Jan-16 00:00, , , 116.0411,  0.0111,    0.00739,   14.6273,  294.6855786,
 1903-Jan-21 00:00, , , 121.1304,  0.0103,    0.00744,   19.5152,  299.7764559,
 1903-Jan-26 00:00, , , 126.2168,  0.0095,    0.00748,   23.0539,  304.8602489,
 1903-Jan-31 00:00, , , 131.2982,  0.0088,    0.00753,   26.8659,  309.9381939,
 1903-Feb-05 00:00, , , 136.3717,  0.0081,    0.00757,   32.4180,  315.0110566,
 1903-Feb-10 00:00, , , 141.4350,  0.0073,    0.00761,   39.9263,  320.0779121,
 1903-Feb-15 00:00, , , 146.4882,  0.0062,    0.00765,   46.0192,  325.1338816,
 1903-Feb-20 00:00, , , 151.5324,  0.0050,    0.00770,   49.3413,  330.1772870,
 1903-Feb-25 00:00, , , 156.5672,  0.0040,    0.00774,   52.1369,  335.2101684,
 1903-Mar-02 00:00, , , 161.5911,  0.0030,    0.00778,   56.3800,  340.2328690,
 1903-Mar-07 00:00, , , 166.6015,  0.0021,    0.00782,   63.4412,  345.2441524,
 1903-Mar-12 00:00, , , 171.5969,  0.0010,    0.00785,   71.3964,  350.2410168,
 1903-Mar-17 00:00, , , 176.5782, -0.0003,    0.00788,   76.1789,  355.2224566,
 1903-Mar-22 00:00, , , 181.5468, -0.0015,    0.00793,   78.5761,    0.1911089,
 1903-Mar-27 00:00, , , 186.5030, -0.0025,    0.00797,   81.1777,    5.1476616,
 1903-Apr-01 00:00, , , 191.4458, -0.0034,    0.00801,   86.2838,   10.0904254,
 1903-Apr-06 00:00, , , 196.3731, -0.0044,    0.00803,   94.3674,   15.0168214,
 1903-Apr-11 00:00, , , 201.2844, -0.0055,    0.00806,  101.4655,   19.9270071,
 1903-Apr-16 00:00, , , 206.1813, -0.0066,    0.00810,  105.1661,   24.8248871,
